stock_ticker,price_change,recommendation_id,previous_close,latest_close,sentiment_summary,timestamp,experiment_day
NVDA,1.8106179783115806,mLW3BIrQKIs95t1LNUeF,115.43000030517578,117.5199966430664,"{'negative': 228.06250000000006, 'neutral': 214.47949999999992, 'positive': 259.7530999999999}",2025-03-20T07:30:45.553759,57
MSFT,0.03603424164022088,CKMMuDMdHeQYdqLtaLHe,388.55999755859375,388.70001220703125,"{'negative': 207.46010000000004, 'neutral': 199.64579999999998, 'positive': 278.15810000000016}",2025-03-17T21:55:57.533358,54
AAPL,0.33118142422452707,uetjqy7V6kgxm3Q21zZH,232.47000122070312,233.23989868164062,"{'negative': 43.09780000000001, 'neutral': 35.9131, 'positive': 45.448599999999985}",2025-02-06T21:55:45.834511,7
AAPL,1.9091343637602982,71yqN9WdE5EHOxiYHDnd,217.89999389648438,222.05999755859375,"{'negative': 297.78830000000005, 'neutral': 303.6174000000004, 'positive': 276.86380000000014}",2025-03-31T21:55:50.927661,68
NVDA,1.5224225573846566,u6JPw5V6QhCRFv2BlVRo,108.37999725341797,110.02999877929688,"{'negative': 277.95140000000015, 'neutral': 281.8599000000001, 'positive': 300.62190000000004}",2025-04-01T21:56:19.086907,69
AAPL,-0.529641033522759,ew9LKMJL5sAI0xQUyxKS,215.24000549316406,214.10000610351562,"{'negative': 253.3830999999998, 'neutral': 260.0256000000001, 'positive': 239.10710000000006}",2025-03-20T21:55:55.945338,57
AAPL,1.3717986449391317,4IBL7f2NxIoGu5XeSnOq,194.27000427246094,196.93499755859375,"{'negative': 380.5372000000002, 'neutral': 392.69960000000043, 'positive': 332.8877000000001}",2025-04-17T22:05:45.308529,85
MSFT,1.0077755691152106,DxSk0BTQ0uoCHIrsGq3H,383.5199890136719,387.385009765625,"{'negative': 209.12710000000004, 'neutral': 206.6864999999999, 'positive': 286.3555000000002}",2025-03-19T17:01:50.679583,56
NVO,-1.334803159520327,RmA6O52yZPE6Bm4FNxbU,90.6500015258789,89.44000244140625,"{'negative': 133.38569999999999, 'neutral': 256.3429999999996, 'positive': 77.06289999999997}",2025-03-03T21:56:19.375409,40
NVDA,3.034921264345548,x07MipDjk5rDynTWNzTp,131.13999938964844,135.1199951171875,"{'negative': 66.17560000000002, 'neutral': 63.758500000000005, 'positive': 80.26250000000003}",2025-02-13T21:56:24.424948,14
TSLA,0.0,tDqw7q1wMDEgS651iM7X,,,"{'negative': 101.739, 'neutral': 103.55379999999998, 'positive': 78.18260000000004}",2025-02-19T11:35:34.662273,20
MSFT,1.8958910064334593,oFovMhtUfdbySNxe41Yc,381.3500061035156,388.5799865722656,"{'negative': 310.65130000000045, 'neutral': 305.1073000000002, 'positive': 408.0740000000005}",2025-04-11T21:56:11.533466,79
AAPL,-0.10983373487768855,oaXurrL9u6AYkF5CAAjQ,245.8300018310547,245.55999755859375,"{'negative': 120.91860000000003, 'neutral': 140.95760000000004, 'positive': 132.42810000000003}",2025-02-21T21:55:49.816558,30
AAPL,-0.18616216208205214,lCL1GgpS2l4e8UiBlRSN,247.10000610351562,246.63999938964844,"{'negative': 128.56480000000005, 'neutral': 153.11320000000003, 'positive': 146.6035}",2025-02-25T21:55:46.498238,34
MSFT,1.2314636772171281,URdx6xxoGLgrt0tRsABM,397.8999938964844,402.79998779296875,"{'negative': 123.20969999999993, 'neutral': 126.95119999999999, 'positive': 182.0602000000001}",2025-02-26T18:04:06.119956,35
MSFT,0.2762735238687182,MBMu71winAFG4UvcfJp7,387.29998779296875,388.3699951171875,"{'negative': 363.00840000000034, 'neutral': 366.57290000000046, 'positive': 454.2643000000007}",2025-04-25T15:31:05.431225,90
NVDA,5.269074443165764,5LzlhnwpCv3NTVrY28hR,115.58000183105469,121.66999816894531,"{'negative': 211.36669999999998, 'neutral': 192.80959999999993, 'positive': 245.74909999999983}",2025-03-14T21:57:25.214870,51
AAPL,1.3949613401343217,gzQQ837ExQPBW1c7kNGZ,194.27000427246094,196.97999572753906,"{'negative': 392.5632000000002, 'neutral': 396.21040000000045, 'positive': 334.7925000000002}",2025-04-18T21:55:55.137902,86
MSFT,0.529158736363534,tPxdataUQ9u4XnWWI8Zu,393.0799865722656,395.1600036621094,"{'negative': 232.18710000000004, 'neutral': 237.99890000000002, 'positive': 319.1483000000003}",2025-03-26T07:33:59.845877,63
NVDA,-1.5794688426907586,k1rjZOQtLV39AJFiIKr6,111.43000030517578,109.66999816894531,"{'negative': 263.901, 'neutral': 266.51589999999993, 'positive': 294.2262999999999}",2025-03-28T21:56:05.499425,65
TSLA,3.872126686335801,dSm0yrrKIJilP4PLczn9,259.1600036621094,269.19500732421875,"{'negative': 326.98309999999987, 'neutral': 396.82760000000025, 'positive': 177.16099999999992}",2025-04-01T21:55:49.470442,69
AAPL,1.3538708603435108,T2omj2KasVzHAeM7WFLd,241.52999877929688,244.8000030517578,"{'negative': 75.46270000000001, 'neutral': 82.20450000000001, 'positive': 73.1598}",2025-02-14T21:56:05.583925,15
NVO,2.5458541900193974,B6nmHLs94Zl5kfCcG90v,58.33000183105469,59.814998626708984,"{'negative': 292.24070000000023, 'neutral': 580.9279999999998, 'positive': 211.39989999999995}",2025-04-22T21:56:18.737533,90
NVO,-1.9801266584923156,GVkqYbboZf6tZ1rbZgYO,69.44000244140625,68.06500244140625,"{'negative': 237.3384000000001, 'neutral': 440.74459999999993, 'positive': 142.19709999999992}",2025-04-01T21:56:29.084224,69
NVDA,5.351873908519156,QYhFRyvnwqUkroIfbv0X,118.6500015258789,125.0,"{'negative': 21.662100000000002, 'neutral': 25.675200000000004, 'positive': 39.8851}",2025-02-05T22:06:04.813957,6
MSFT,2.584684327925595,ZIGdX6Cu7MAWcBqGOIE7,378.7699890136719,388.55999755859375,"{'negative': 201.6532, 'neutral': 194.18999999999997, 'positive': 270.7703000000001}",2025-03-14T21:57:02.840091,51
NVO,0.40403862477142094,4vh0zr24G3kLlM07B4hG,69.30000305175781,69.58000183105469,"{'negative': 232.39200000000017, 'neutral': 433.7048, 'positive': 137.23379999999992}",2025-03-31T21:56:18.931649,68
NVDA,-7.53119178081633,sMCmOjULpMNRX77YNgAJ,112.19999694824219,103.75,"{'negative': 352.60450000000026, 'neutral': 349.4174000000002, 'positive': 347.883}",2025-04-16T21:56:23.900984,84
NVDA,-2.4893178255083654,P2hDxUeI2tma6qu7KwsT,134.42999267578125,131.08360290527344,"{'negative': 116.59889999999999, 'neutral': 108.89839999999994, 'positive': 159.96329999999998}",2025-02-24T21:56:03.207155,33
NVDA,3.15208734924491,LjUdEeUcBYfndwQQEMIj,117.69999694824219,121.41000366210938,"{'negative': 245.10490000000007, 'neutral': 234.98969999999983, 'positive': 274.60609999999986}",2025-03-24T21:56:11.785040,61
NVDA,0.24511723951540082,vQrunwjeU8XDOYsgV9Z5,110.1500015258789,110.41999816894531,"{'negative': 284.6217000000002, 'neutral': 287.2493, 'positive': 307.0054}",2025-04-02T23:03:17.225990,70
TSLA,-5.580626179068929,9ZG4Ok1fRaY6cI29iMGV,288.1400146484375,272.05999755859375,"{'negative': 297.98529999999994, 'neutral': 365.13860000000017, 'positive': 168.08159999999995}",2025-03-27T07:13:18.317301,64
MSFT,-1.876816732019395,0yL6XocCXJGIz68qUTPX,416.1300048828125,408.32000732421875,"{'negative': 106.76429999999993, 'neutral': 111.16379999999998, 'positive': 161.59830000000008}",2025-02-21T21:55:57.835643,30
TSLA,4.2989005623282965,imYf9Ppjn44DLpPmeTUK,227.5,237.27999877929688,"{'negative': 431.05029999999994, 'neutral': 526.0320000000006, 'positive': 204.42119999999986}",2025-04-22T21:55:40.840265,90
NVO,-1.9906307144770092,herKlRzfPBDkjppXhk3D,76.86000061035156,75.33000183105469,"{'negative': 198.89570000000003, 'neutral': 396.40319999999997, 'positive': 124.0263999999999}",2025-03-24T21:56:21.035053,61
MSFT,0.6522121487436825,SqxsPjgbdciunuHF4dAD,394.0400085449219,396.6099853515625,"{'negative': 379.2501000000005, 'neutral': 387.8773000000004, 'positive': 469.2755000000007}",2025-04-30T21:56:01.857646,90
NVDA,2.6313940380302414,E3I4lR5JsIXyKvsa9PZS,135.2899932861328,138.85000610351562,"{'negative': 78.90909999999998, 'neutral': 72.3865, 'positive': 93.79050000000001}",2025-02-17T21:56:01.606446,18
TSLA,-2.9412628946742627,55CaxfFXnmDm2z40R6SD,290.79998779296875,282.2467956542969,"{'negative': 176.74609999999998, 'neutral': 196.66019999999992, 'positive': 124.03090000000002}",2025-02-27T21:55:43.804087,36
NVDA,1.359404991295902,XlolD4aDxmFwvvo6HxIN,110.70999908447266,112.21499633789062,"{'negative': 347.9330000000002, 'neutral': 338.95530000000014, 'positive': 345.5642000000001}",2025-04-15T21:56:10.003096,83
MSFT,-0.578030956378877,IueNBUbvaBV4wy5foBZx,359.8399963378906,357.760009765625,"{'negative': 293.4185000000002, 'neutral': 285.64770000000004, 'positive': 372.6024000000005}",2025-04-07T21:56:14.822568,75
AAPL,2.4249346871443755,4cLqIQ2bWfmC4GKgdbxm,198.14999389648438,202.9550018310547,"{'negative': 365.48560000000015, 'neutral': 368.33080000000035, 'positive': 319.83900000000017}",2025-04-14T21:55:51.055770,82
NVDA,1.6638612109199469,5PXoZYjaCVm6zueLBlnc,106.9800033569336,108.76000213623047,"{'negative': 199.83479999999994, 'neutral': 166.99040000000002, 'positive': 229.0412999999999}",2025-03-11T21:56:09.293707,48
TSLA,3.5218982961028633,afLpdYVJit4bCcmKSMh7,281.95001220703125,291.8800048828125,"{'negative': 183.0572, 'neutral': 205.21719999999996, 'positive': 126.16910000000003}",2025-02-28T21:55:39.675721,37
NVDA,0.26670953479219217,YaCPV8ajMpJZNF6p8DYU,108.7300033569336,109.0199966430664,"{'negative': 402.6576000000003, 'neutral': 416.42660000000035, 'positive': 374.23039999999975}",2025-04-29T22:00:42.636746,90
NVO,3.8057163783482144,AXqqLzYwLB65XVmCL6i3,87.5,90.83000183105469,"{'negative': 143.0662, 'neutral': 278.1432999999997, 'positive': 79.55059999999997}",2025-03-05T21:56:40.671442,42
NVDA,0.0,AdgNEa60qpvCuhqqeuMK,,,"{'negative': 96.10799999999999, 'neutral': 84.16069999999995, 'positive': 117.28550000000003}",2025-02-19T11:39:33.590496,20
NVDA,2.819949325343588,jOY7kERH55zAjxQ2yeMJ,135.2899932861328,139.1051025390625,"{'negative': 72.00160000000001, 'neutral': 68.78689999999999, 'positive': 87.52950000000003}",2025-02-14T21:56:25.536991,15
NVO,0.0,hbsNePh9OVYb84GMC1IE,,,"{'negative': 83.22279999999998, 'neutral': 135.30530000000002, 'positive': 33.453500000000005}",2025-02-19T09:30:19.185417,20
AAPL,1.1270405492856361,4y1DhAnrZYDkfOtS2IZT,218.27000427246094,220.72999572753906,"{'negative': 269.7762, 'neutral': 267.8836000000002, 'positive': 250.62220000000005}",2025-03-24T21:55:53.055217,61
TSLA,5.326685079977633,GyXb4vPgS3RkgE6pHFKi,268.4599914550781,282.760009765625,"{'negative': 333.5205999999998, 'neutral': 403.66190000000034, 'positive': 181.15799999999993}",2025-04-02T23:02:49.934989,70
MSFT,-0.4821936332120898,n8LajnNsLcKrzmOJqJpn,387.80999755859375,385.94000244140625,"{'negative': 317.6002000000004, 'neutral': 320.0152000000002, 'positive': 421.6076000000007}",2025-04-15T21:56:00.675852,83
NVDA,3.057457615844697,001txeNuvbi9oiF58Aet,129.83999633789062,133.80979919433594,"{'negative': 47.34950000000001, 'neutral': 45.31930000000001, 'positive': 64.35960000000001}",2025-02-10T21:57:30.509695,11
TSLA,-0.028096337256189038,W26AxuHfoIllkxuDtSlF,355.94000244140625,355.8399963378906,"{'negative': 87.32000000000001, 'neutral': 88.88600000000004, 'positive': 69.67890000000001}",2025-02-17T21:55:37.426102,18
TSLA,-10.382370595157859,NNcmtJdRqCzIPnoC154w,267.2799987792969,239.52999877929688,"{'negative': 353.1285999999997, 'neutral': 413.5714000000004, 'positive': 186.43509999999992}",2025-04-04T21:55:49.030650,72
NVO,0.902057896386238,601ViAdADUA7Btz7GCsN,62.08000183105469,62.63999938964844,"{'negative': 299.5512000000002, 'neutral': 611.2818, 'positive': 225.5357}",2025-04-28T21:56:29.747498,90
NVDA,-1.116985952925793,70plSpOKswak5M0ZrfN5,109.66999816894531,108.44499969482422,"{'negative': 268.6883000000001, 'neutral': 276.3310000000002, 'positive': 297.8352}",2025-03-31T21:56:09.789910,68
NVDA,-2.8710882011035133,5nB4KUXHnclZRmdvyrrd,104.48999786376953,101.48999786376953,"{'negative': 371.2482000000002, 'neutral': 365.1874000000001, 'positive': 348.77540000000005}",2025-04-18T21:56:14.092040,86
TSLA,5.476803702991631,zCyNhgj57lSN0cfdRHen,336.510009765625,354.94000244140625,"{'negative': 71.277, 'neutral': 82.03420000000001, 'positive': 55.7981}",2025-02-13T21:56:00.870587,14
MSFT,0.0,YWXREIVhSB0jtpUCYuVO,,,"{'negative': 86.62069999999997, 'neutral': 93.48529999999997, 'positive': 126.23709999999996}",2025-02-19T11:39:25.154433,20
TSLA,-0.0013460863439797616,91NPXltvK52b7YNs94Iv,355.94000244140625,355.9352111816406,"{'negative': 77.00220000000002, 'neutral': 85.47170000000001, 'positive': 64.9379}",2025-02-14T21:55:55.320271,15
NVDA,6.4177966076132185,rULuHnEgOqf3IMpxVUUT,108.76000213623047,115.73999786376953,"{'negative': 202.72759999999994, 'neutral': 178.79339999999993, 'positive': 232.7903999999999}",2025-03-12T21:56:12.549595,49
AAPL,1.3681893403326655,DwSP1CBqrGdZnksMKZZV,220.72999572753906,223.75,"{'negative': 272.6954, 'neutral': 276.1034000000002, 'positive': 257.32500000000005}",2025-03-26T07:33:49.111022,63
NVDA,1.6716490103909656,6lSxXeZsdHuZS6CSZR6Q,96.91000366210938,98.52999877929688,"{'negative': 384.69110000000035, 'neutral': 380.94110000000006, 'positive': 356.9304}",2025-04-22T21:56:09.315408,90
NVO,-7.665393786496469,DocrcayfVz7Gp9lrMW2J,62.880001068115234,58.060001373291016,"{'negative': 284.95240000000024, 'neutral': 547.9112999999996, 'positive': 201.1119}",2025-04-17T22:06:13.499189,85
MSFT,-0.5833156431662625,xO4L3EjgcuD50egJktMi,411.44000244140625,409.0400085449219,"{'negative': 54.023999999999994, 'neutral': 64.27569999999999, 'positive': 76.17590000000001}",2025-02-13T00:28:38.574641,14
NVDA,-0.59303286301426,DmwAlNossLsbrDdUfLzg,121.41000366210938,120.69000244140625,"{'negative': 246.05210000000005, 'neutral': 243.2909999999998, 'positive': 281.95219999999983}",2025-03-26T07:34:10.735495,63
NVO,0.0,Se849K85rstoIN8EApJ7,,,"{'negative': 96.66309999999997, 'neutral': 162.3718999999999, 'positive': 43.4414}",2025-02-19T11:48:48.784234,20
NVDA,0.1644301900366545,3DowPLTVSam6esUrNH2d,106.43000030517578,106.6050033569336,"{'negative': 393.9919000000002, 'neutral': 394.86830000000015, 'positive': 369.68629999999985}",2025-04-25T15:31:15.268069,90
TSLA,-3.206506133599354,6tFz9avXzsJCBjJajMgT,374.32000732421875,362.3174133300781,"{'negative': 47.67199999999999, 'neutral': 51.7262, 'positive': 40.4784}",2025-02-07T21:55:31.277247,8
TSLA,-5.85407876284009,7W7sxRMKGbUtB3tby4hC,241.3699951171875,227.24000549316406,"{'negative': 421.8340999999999, 'neutral': 518.5598000000007, 'positive': 203.67109999999985}",2025-04-21T21:55:50.036295,89
MSFT,0.5735219288628737,Kchel4YxZ4c82V6DWKD4,409.75,412.1000061035156,"{'negative': 44.5924, 'neutral': 50.4165, 'positive': 64.29440000000001}",2025-02-10T21:57:20.531791,11
AAPL,0.4524330805978384,0tbRtzyOEufWrheNKAr8,222.1300048828125,223.13499450683594,"{'negative': 304.4951000000001, 'neutral': 309.11030000000034, 'positive': 283.11710000000016}",2025-04-01T21:55:59.386332,69
AAPL,-9.082588221583325,ILWB8EMmZWssLxGAHI89,223.88999938964844,203.55499267578125,"{'negative': 317.0511000000001, 'neutral': 322.8445000000004, 'positive': 293.4121000000002}",2025-04-03T21:55:47.816053,71
NVDA,-0.13823745953681915,eiORuNYYcfG8HdCO9mCj,115.73999786376953,115.58000183105469,"{'negative': 207.58069999999998, 'neutral': 188.37719999999993, 'positive': 236.29269999999985}",2025-03-13T21:56:54.591602,50
TSLA,-0.0745220170962869,KhONOXnbbE7ZGg5MzHAO,241.5500030517578,241.3699951171875,"{'negative': 416.72019999999986, 'neutral': 507.39760000000075, 'positive': 202.82839999999987}",2025-04-18T21:55:45.996364,86
TSLA,-1.192587885207041,GBJZkzFdjDqXK5ZrcfsZ,378.1700134277344,373.6600036621094,"{'negative': 43.8256, 'neutral': 42.8039, 'positive': 34.86870000000001}",2025-02-06T21:55:37.462127,7
TSLA,-6.507858321802122,P5hptMBAyk5otKxIRfzm,350.7300109863281,327.9049987792969,"{'negative': 59.1449, 'neutral': 63.99640000000001, 'positive': 51.457800000000006}",2025-02-11T21:56:04.406475,12
TSLA,-4.788383640805242,qUXDcUN7XQ5SkmWwVZXt,249.97999572753906,238.00999450683594,"{'negative': 255.44299999999996, 'neutral': 313.5282999999999, 'positive': 142.1038}",2025-03-17T21:55:39.739516,54
NVDA,4.3906645321472375,PCrKfjIBSX7TH9UwI1Jp,126.62999725341797,132.1898956298828,"{'negative': 129.93929999999995, 'neutral': 121.49629999999992, 'positive': 168.02659999999997}",2025-02-26T18:04:14.275070,35
TSLA,0.5191192894429257,R3KmD8laHbnipIFwn8rf,252.35000610351562,253.66000366210938,"{'negative': 395.7260999999999, 'neutral': 478.94150000000076, 'positive': 199.67339999999993}",2025-04-15T21:55:41.372324,83
MSFT,-6.180905018390372,8WPpmsdItrKyAWpGx7k9,442.3299865722656,414.989990234375,"{'negative': 5.3607, 'neutral': 4.153, 'positive': 8.278400000000001}",2025-01-31T12:08:44.319339,1
TSLA,0.0,EsRrselptLIAEVcW1ZFL,,,"{'negative': 95.0155, 'neutral': 95.35050000000003, 'positive': 74.41330000000002}",2025-02-19T09:29:40.173949,20
AAPL,0.0,0NdNVJHa9SSpbFEkYpL0,,,"{'negative': 99.60730000000002, 'neutral': 112.1851, 'positive': 109.97380000000005}",2025-02-19T11:47:37.718561,20
NVO,2.8640978613615697,yoMxkDedhaq4Csurb2Oi,88.08000183105469,90.60269927978516,"{'negative': 109.824, 'neutral': 197.89689999999976, 'positive': 59.963000000000015}",2025-02-24T21:56:11.356022,33
TSLA,-0.48617665358937884,Lz62mxjtfTd26XdHYXhY,355.8399963378906,354.1099853515625,"{'negative': 121.90950000000001, 'neutral': 128.16369999999995, 'positive': 89.49050000000003}",2025-02-19T11:51:16.441430,20
MSFT,-3.5231887462270364,Cx0CZbcchrLOUwfuGDEM,385.7300109863281,372.1400146484375,"{'negative': 321.0054000000004, 'neutral': 329.12290000000013, 'positive': 426.50070000000073}",2025-04-16T21:56:12.299705,84
MSFT,-1.6225229395498142,912jkRpCjSjviiWERQcD,404.0,397.44500732421875,"{'negative': 119.10269999999993, 'neutral': 122.21429999999998, 'positive': 173.30460000000005}",2025-02-25T21:55:54.242801,34
MSFT,0.01686964164586519,ue1TXj2uDGu9QPL7nhqI,414.989990234375,415.05999755859375,"{'negative': 10.356900000000001, 'neutral': 9.8767, 'positive': 14.6745}",2025-02-01T01:45:27.286361,2
AAPL,1.5892599600832207,bS8icPBahmYzdWXKT177,235.3300018310547,239.07000732421875,"{'negative': 184.89920000000004, 'neutral': 212.0964000000001, 'positive': 192.04450000000008}",2025-03-08T00:16:26.610594,45
AAPL,15.543442371167348,zNS4YFsrAyz4nIg8Uygq,172.4199981689453,199.22000122070312,"{'negative': 346.5542000000001, 'neutral': 350.7917000000003, 'positive': 306.1030000000001}",2025-04-09T21:55:59.827559,77
MSFT,1.1211979645716943,Iw4W3hWVUlSOM9WS6KyC,383.5199890136719,387.82000732421875,"{'negative': 210.09870000000004, 'neutral': 214.93559999999997, 'positive': 293.4226000000002}",2025-03-20T07:30:36.701663,57
NVDA,-0.7002462158125495,KiqIY36hQnhADMY1Bciw,118.52999877929688,117.69999694824219,"{'negative': 235.73770000000005, 'neutral': 231.25579999999982, 'positive': 269.28229999999985}",2025-03-21T21:56:01.466240,58
TSLA,4.68243893572197,N55N3oM28qnvmIauV9nS,225.30999755859375,235.86000061035156,"{'negative': 270.8335000000001, 'neutral': 328.41929999999996, 'positive': 147.94119999999995}",2025-03-20T07:30:18.576042,57
NVDA,3.6721168970517324,jnvTf0CfuZNpo8Vpjip3,126.62999725341797,131.27999877929688,"{'negative': 136.96199999999993, 'neutral': 126.64149999999992, 'positive': 172.6883}",2025-02-27T09:41:33.950822,36
AAPL,-0.9921793165153632,d5npHiJkEMSP2CHRt2Wu,223.75,221.52999877929688,"{'negative': 277.4623, 'neutral': 282.8797000000002, 'positive': 263.0543000000001}",2025-03-27T07:13:27.710630,64
AAPL,0.8403928980926623,X6Ux1TRxhzGgCgAgs0b8,211.2100067138672,212.98500061035156,"{'negative': 444.4793000000002, 'neutral': 439.0595000000007, 'positive': 363.6411}",2025-04-30T21:55:52.519077,90
NVO,-2.540754287984149,7Fu7MEml5aGmFQVPXltM,73.5999984741211,71.7300033569336,"{'negative': 213.63230000000004, 'neutral': 411.04549999999995, 'positive': 128.09599999999992}",2025-03-27T07:13:53.743910,64
MSFT,0.7362728438105591,Sdmgd9u69kNjB6AwER5B,391.1600036621094,394.0400085449219,"{'negative': 373.42900000000037, 'neutral': 383.1128000000004, 'positive': 463.2002000000006}",2025-04-29T22:00:33.060504,90
TSLA,22.83872623706337,pi64pEXJRjbAuO2puH8R,221.86000061035156,272.5299987792969,"{'negative': 371.4418999999997, 'neutral': 442.9599000000006, 'positive': 190.48889999999992}",2025-04-09T21:55:48.912596,77
NVDA,-9.121835422744319,ds5Yw4IoMdoM6hHRPhps,124.91999816894531,113.5250015258789,"{'negative': 154.86169999999993, 'neutral': 137.16619999999986, 'positive': 196.38139999999993}",2025-03-03T21:56:10.601726,40
AAPL,0.39204750806964195,U7FJT37JwrPg4x8nZCZh,244.8699951171875,245.8300018310547,"{'negative': 115.09560000000002, 'neutral': 133.32690000000005, 'positive': 127.69590000000007}",2025-02-20T22:31:29.392167,29
NVO,0.4076694624341519,BlR8GhZg4XAOdlvB8Jzn,83.4000015258789,83.73999786376953,"{'negative': 103.72749999999999, 'neutral': 180.86529999999985, 'positive': 50.7172}",2025-02-20T22:31:54.627752,29
NVDA,-2.0481731604263262,tqynGOPjizkkEjGxIBSA,113.76000213623047,111.43000030517578,"{'negative': 257.4002, 'neutral': 257.7168999999999, 'positive': 292.42650000000003}",2025-03-27T22:12:10.773135,64
NVDA,3.044062466421479,iTHQ5ga0KddD2CtDrpJF,107.56999969482422,110.84449768066406,"{'negative': 343.3734000000003, 'neutral': 320.6928000000002, 'positive': 334.8755}",2025-04-11T21:56:22.000937,79
NVO,-1.7411751094829377,nzLatpZ8IkDaWQwGc8XQ,80.9800033569336,79.56999969482422,"{'negative': 177.47440000000006, 'neutral': 360.30039999999997, 'positive': 113.36609999999993}",2025-03-19T17:02:08.472891,56
NVDA,0.0,stbMgTfiJn7deXl62ukp,,,"{'negative': 83.34459999999997, 'neutral': 76.93569999999997, 'positive': 102.1357}",2025-02-19T09:30:09.349751,20
AAPL,1.8170607356296813,hqrbGatxl7GuAw5dVtDQ,209.67999267578125,213.49000549316406,"{'negative': 217.22809999999993, 'neutral': 242.90710000000007, 'positive': 220.34480000000005}",2025-03-14T21:56:40.914890,51
MSFT,3.205017256202542,2vJyWJZwaleDscGJ3xsi,388.6099853515625,401.06500244140625,"{'negative': 160.7221, 'neutral': 153.70100000000005, 'positive': 226.1608000000001}",2025-03-05T21:56:23.198198,42
AAPL,-0.14175336199687208,O5G6o7tO5WikTTnf2tvz,232.8000030517578,232.47000122070312,"{'negative': 35.8997, 'neutral': 32.441300000000005, 'positive': 38.16669999999999}",2025-02-05T22:06:55.436881,6
AAPL,2.110699786249595,xn82mbcpHAWYUwaD1kRU,227.64999389648438,232.4550018310547,"{'negative': 64.01929999999999, 'neutral': 56.586199999999984, 'positive': 57.284099999999974}",2025-02-11T21:56:12.206181,12
TSLA,4.646931487352359,1xXzUPbRQNrGmFo9dijI,225.30999755859375,235.77999877929688,"{'negative': 261.20980000000003, 'neutral': 323.30519999999996, 'positive': 144.80899999999997}",2025-03-19T17:01:32.211716,56
AAPL,1.0472655337889916,IIPskd8zf1RUtPUyf5FB,221.52999877929688,223.85000610351562,"{'negative': 282.31570000000005, 'neutral': 291.51410000000027, 'positive': 267.6594000000001}",2025-03-27T22:11:52.957005,64
TSLA,5.269623506518376,p3Zu03oaU1QfOdqJGF5U,236.25999450683594,248.7100067138672,"{'negative': 286.17800000000005, 'neutral': 341.49090000000007, 'positive': 153.40909999999997}",2025-03-21T21:55:34.245175,58
NVO,-0.9693716169012841,ytptmJbcmQ2ypCLj66EB,87.16999816894531,86.32499694824219,"{'negative': 42.590500000000006, 'neutral': 70.53239999999998, 'positive': 18.5065}",2025-02-07T21:56:00.666562,8
TSLA,2.4280903506054994,cVxDxhOWEWReGcdHawhA,272.0400085449219,278.6453857421875,"{'negative': 205.4579, 'neutral': 227.37579999999997, 'positive': 135.0163}",2025-03-05T21:56:04.416279,42
