stock_ticker,price_change,recommendation_id,previous_close,latest_close,sentiment_summary,timestamp,experiment_day
MSFT,1.7235329792094485,z8cB8ChXcwHz2E7naoZX,375.3900146484375,381.8599853515625,"{'negative': 263.10200000000003, 'neutral': 265.62850000000003, 'positive': 350.6767000000004}",2025-04-01T21:56:09.096104,69
MSFT,2.287220970322858,TqrH5YjSeBenwJYXrkry,366.82000732421875,375.2099914550781,"{'negative': 356.76060000000035, 'neutral': 360.28960000000035, 'positive': 448.8731000000007}",2025-04-23T21:55:53.793453,90
TSLA,-3.5797094243459178,9Txo0QN7j2vxu2LMboBN,392.2099914550781,378.1700134277344,"{'negative': 31.016899999999996, 'neutral': 32.4985, 'positive': 22.941100000000002}",2025-02-05T22:05:42.476224,6
NVO,-6.153015023426192,MWwN8X98N1fmen6vF2SD,65.08999633789062,61.084999084472656,"{'negative': 259.08570000000003, 'neutral': 507.6534999999999, 'positive': 179.10389999999995}",2025-04-10T21:56:17.682684,78
TSLA,-3.5074934714529418,G3vAIGc44OpqTR4cGSVg,273.1300048828125,263.54998779296875,"{'negative': 310.3027999999999, 'neutral': 380.0808000000001, 'positive': 175.09689999999995}",2025-03-28T21:55:38.719271,65
NVDA,-4.464575334991618,b5PJk8Enhmp7gXqBHYdB,101.48999786376953,96.95890045166016,"{'negative': 375.96730000000025, 'neutral': 373.53260000000006, 'positive': 354.46810000000005}",2025-04-21T21:56:20.858269,89
TSLA,-1.623979881440564,90px9VLteYgzEHKYAhzQ,263.54998779296875,259.2699890136719,"{'negative': 314.81299999999993, 'neutral': 391.24020000000013, 'positive': 176.23619999999994}",2025-03-31T21:55:41.102868,68
TSLA,-1.5026380371189711,jijhPkNUaYJlx0GF6DnG,302.79998779296875,298.25,"{'negative': 167.9208, 'neutral': 177.32109999999997, 'positive': 118.93210000000003}",2025-02-26T18:03:49.410946,35
TSLA,0.38246456629865594,gJf0nPiVI9gg8HQEb8WT,252.30999755859375,253.27499389648438,"{'negative': 391.1290999999999, 'neutral': 470.8192000000007, 'positive': 195.07839999999993}",2025-04-14T21:55:41.365025,82
MSFT,0.010210168252825261,Hb5L0E5xv0s8DadG2WhK,391.8500061035156,391.8900146484375,"{'negative': 368.7534000000004, 'neutral': 376.20910000000043, 'positive': 456.65720000000067}",2025-04-28T21:56:09.662551,90
MSFT,1.1425947341478244,kuGg6xWoAWa39UWuDJF5,386.8399963378906,391.260009765625,"{'negative': 219.63760000000005, 'neutral': 230.58950000000007, 'positive': 303.21650000000017}",2025-03-21T21:55:52.360301,58
MSFT,-2.1903033741352393,5hbK8qO4c8ku9It2zHFi,382.1400146484375,373.7699890136719,"{'negative': 278.1490000000002, 'neutral': 275.09370000000007, 'positive': 362.6619000000004}",2025-04-03T21:55:57.738706,71
NVDA,1.705809875965119,s9apvSHuLqv0gdW1lRgO,116.66000366210938,118.6500015258789,"{'negative': 21.662100000000002, 'neutral': 18.3718, 'positive': 30.859400000000008}",2025-02-04T22:12:09.698593,5
NVDA,-7.205310897817828,YySLFd3mCnNUjGP5cAsM,101.80000305175781,94.46499633789062,"{'negative': 308.06330000000014, 'neutral': 293.7704999999999, 'positive': 312.97700000000003}",2025-04-04T21:56:18.566458,72
NVO,-1.2178092885626057,eW1Gl8g0TVj57BiVgyve,78.83000183105469,77.87000274658203,"{'negative': 78.74269999999999, 'neutral': 126.28310000000009, 'positive': 30.1242}",2025-02-17T21:56:09.549810,18
NVO,-4.250415655974575,ZArOQLyCBzFJovHDJzNs,78.11000061035156,74.79000091552734,"{'negative': 160.06590000000003, 'neutral': 324.3570999999999, 'positive': 98.73479999999994}",2025-03-12T21:56:22.201648,49
TSLA,-4.472152025894431,qz1i5iKawVtItWikPOQg,284.6499938964844,271.9200134277344,"{'negative': 195.4552, 'neutral': 221.27369999999996, 'positive': 133.13600000000002}",2025-03-04T21:55:41.962682,41
AAPL,-1.7478720677234871,jjXiMhWiqWS98xb8TKsq,220.83999633789062,216.97999572753906,"{'negative': 204.66179999999994, 'neutral': 231.27240000000012, 'positive': 208.73290000000006}",2025-03-12T21:55:53.418756,49
NVDA,2.588716396592474,cEAwtT6uUj0pWWep1WZk,116.66000366210938,119.68000030517578,"{'negative': 14.4585, 'neutral': 16.707, 'positive': 22.438600000000005}",2025-02-04T17:51:27.939221,5
NVDA,-2.1079217388119,8dVhVybeDOyrjFoFpp7E,111.01000213623047,108.66999816894531,"{'negative': 398.7054000000003, 'neutral': 406.5643000000002, 'positive': 371.2357999999998}",2025-04-28T21:56:19.690017,90
TSLA,-7.758785575343771,l9RRJ7WCV1iQmTkfoKVl,272.20001220703125,251.08059692382812,"{'negative': 376.9992999999997, 'neutral': 451.05200000000053, 'positive': 193.7204999999999}",2025-04-10T21:55:40.192264,78
TSLA,-5.469913476283125,z6oG7t4hXcv3bBs7lgDa,254.11000061035156,240.2104034423828,"{'negative': 403.15069999999986, 'neutral': 486.2984000000008, 'positive': 201.9009999999999}",2025-04-16T21:55:46.757508,84
NVDA,-2.9781987179712415,mEuJZpGiF5vEZVHxHtVt,130.27999877929688,126.4000015258789,"{'negative': 121.9219, 'neutral': 116.37619999999991, 'positive': 163.93879999999996}",2025-02-25T21:56:01.981367,34
TSLA,1.4315425987790618,mf2i5NHBRTfBtzX5K8fX,259.510009765625,263.2250061035156,"{'negative': 436.2071, 'neutral': 547.1943000000005, 'positive': 213.49449999999985}",2025-04-25T15:30:44.150446,90
MSFT,0.3528622705323948,DjmgND4C2aG5UK9wDQvW,410.9200134277344,412.3699951171875,"{'negative': 18.933499999999995, 'neutral': 19.7809, 'positive': 31.322199999999995}",2025-02-04T22:11:59.148306,5
NVO,-6.810729953424308,28OBUusCjEADSIvcdwcu,67.0999984741211,62.529998779296875,"{'negative': 247.50680000000006, 'neutral': 468.3862, 'positive': 157.64539999999994}",2025-04-04T21:56:28.276369,72
NVO,1.6603006277034384,TikChjAxk3LIRqfvaecJ,75.88999938964844,77.1500015258789,"{'negative': 169.30870000000002, 'neutral': 342.06339999999994, 'positive': 105.23819999999992}",2025-03-14T21:57:46.279799,51
MSFT,1.2523128068035632,yLmwvROPOJXkxaXr9ioi,409.6400146484375,414.7699890136719,"{'negative': 96.30759999999994, 'neutral': 102.65879999999997, 'positive': 144.6327}",2025-02-20T09:06:44.236032,29
NVO,0.30868600358782294,v50K1xtaFsaUQXS4Uyq5,68.02999877929688,68.23999786376953,"{'negative': 240.7480000000001, 'neutral': 449.63899999999995, 'positive': 147.27409999999995}",2025-04-02T23:03:26.096680,70
NVDA,1.854292072974632,Why9mdF5cUwhxGkQ9DYj,114.05999755859375,116.17500305175781,"{'negative': 161.92949999999996, 'neutral': 140.0528999999999, 'positive': 203.38239999999993}",2025-03-04T21:56:08.371587,41
MSFT,0.0,fA6bLPA8yE6T36nVdbdD,,,"{'negative': 91.47539999999995, 'neutral': 98.07369999999997, 'positive': 135.68739999999997}",2025-02-19T11:47:57.744197,20
TSLA,0.1695895427157138,XyP3wWKl3VIUt3rLxPpy,235.86000061035156,236.25999450683594,"{'negative': 278.4662000000001, 'neutral': 334.3774, 'positive': 152.00759999999994}",2025-03-20T21:55:46.513563,57
NVO,-2.910205326239167,auV5sBhm6itSM04Xe1X9,86.41999816894531,83.90499877929688,"{'negative': 51.38630000000003, 'neutral': 77.3592, 'positive': 20.3857}",2025-02-10T21:57:40.010503,11
MSFT,-0.9600458060473996,nGrm63rdlo6bQyTwQhVE,401.0199890136719,397.1700134277344,"{'negative': 166.43789999999998, 'neutral': 159.67890000000003, 'positive': 232.43820000000005}",2025-03-06T21:55:56.063003,43
MSFT,0.0,Nhonvfz5p6swK2469cFk,,,"{'negative': 76.91129999999997, 'neutral': 84.30849999999998, 'positive': 107.33649999999997}",2025-02-19T09:29:58.721366,20
AAPL,-3.982908315130472,yNqIgkwgXrIep5BMPKaf,198.85000610351562,190.92999267578125,"{'negative': 353.5564000000001, 'neutral': 355.1160000000004, 'positive': 311.3100000000001}",2025-04-10T21:55:49.966041,78
NVO,-2.11480287743498,qkQtX3k6z1ntVaxnjvMu,89.37000274658203,87.4800033569336,"{'negative': 138.23289999999997, 'neutral': 267.55749999999966, 'positive': 77.91929999999998}",2025-03-04T21:56:17.076590,41
NVDA,0.0,zwlCysxi3Z5UDi2ISTsg,,,"{'negative': 102.48969999999998, 'neutral': 87.77319999999992, 'positive': 124.86040000000003}",2025-02-19T11:48:24.307701,20
NVO,-3.4255190541852456,fZLoLBxJ8BAESKAfgaQk,63.63999938964844,61.459999084472656,"{'negative': 251.3590000000001, 'neutral': 490.05559999999997, 'positive': 168.0397999999999}",2025-04-08T21:56:35.497584,76
TSLA,2.1512501019458745,k5pg7Q51C5cBs6OTk6Dw,285.8800048828125,292.0299987792969,"{'negative': 448.5103, 'neutral': 584.8439000000004, 'positive': 215.76729999999986}",2025-04-29T22:00:13.179966,90
TSLA,0.47025663466792444,ilgGKmuocpc557FRZAMR,284.95001220703125,286.2900085449219,"{'negative': 444.80019999999996, 'neutral': 572.8736000000004, 'positive': 214.44959999999986}",2025-04-28T21:55:49.656410,90
NVDA,0.8594300247455446,HnDVoNhpFn6ZPHZUIxWv,117.5199966430664,118.52999877929688,"{'negative': 229.31810000000004, 'neutral': 224.53759999999986, 'positive': 264.88169999999985}",2025-03-20T21:56:14.142191,57
MSFT,0.46515789020473597,WAK2pTUZDyK6cw8fBR5V,391.260009765625,393.0799865722656,"{'negative': 226.39800000000002, 'neutral': 232.44240000000002, 'positive': 312.2449000000002}",2025-03-24T21:56:02.623210,61
NVDA,-3.8826653470190147,s8pP7lEs0KN3QqwBQPoD,140.11000061035156,134.6699981689453,"{'negative': 113.1856, 'neutral': 103.23389999999996, 'positive': 151.9044}",2025-02-21T21:56:05.966757,30
AAPL,1.6139914798986836,U9w7BXzFeWyM2zmxIje4,237.3000030517578,241.1300048828125,"{'negative': 158.75849999999997, 'neutral': 180.18840000000006, 'positive': 160.01350000000002}",2025-02-28T21:55:47.879754,37
NVDA,-7.872485664665094,2j9dvgZdHRptLFULB3E2,131.27999877929688,120.94499969482422,"{'negative': 143.2448999999999, 'neutral': 128.39309999999992, 'positive': 180.79169999999993}",2025-02-27T21:56:10.364409,36
NVO,-1.042886603984164,YIZK1QyR1z7ssYJqUfMe,85.33999633789062,84.44999694824219,"{'negative': 4.7897, 'neutral': 21.1393, 'positive': 8.2102}",2025-02-01T01:45:44.838220,2
AAPL,-3.556647220175621,LgJ3vnXmaPmqYH8GleVX,188.3800048828125,181.67999267578125,"{'negative': 334.2062000000001, 'neutral': 334.0199000000004, 'positive': 300.5071000000001}",2025-04-07T21:56:04.034816,75
MSFT,-0.5139610818003244,wuOknNLZ0GPquCEiR3fg,410.5400085449219,408.42999267578125,"{'negative': 73.99919999999997, 'neutral': 79.72009999999999, 'positive': 96.3749}",2025-02-17T21:55:53.801652,18
NVO,-0.988190297063697,IhNCNh8djg4mjvJ4Sv0N,88.04000091552734,87.16999816894531,"{'negative': 149.8521, 'neutral': 297.62799999999976, 'positive': 86.31919999999997}",2025-03-08T00:16:54.526240,45
NVO,0.0,exMWtKm3RhOiclUmQUYu,,,"{'negative': 87.70289999999999, 'neutral': 144.32749999999996, 'positive': 36.78280000000001}",2025-02-19T11:36:08.610903,20
AAPL,1.1989294383784261,bvrjpq6mgncnRu87mkzZ,212.69000244140625,215.24000549316406,"{'negative': 248.90689999999984, 'neutral': 255.5673000000002, 'positive': 230.71550000000008}",2025-03-20T07:30:27.996209,57
AAPL,0.6801051306007538,l7DcfVEBvioUUVKmvygS,245.5500030517578,247.22000122070312,"{'negative': 124.79520000000007, 'neutral': 144.97390000000004, 'positive': 142.77490000000003}",2025-02-24T21:55:46.460240,33
MSFT,-0.25269737708731277,YDqKBSwAK6xtCFBeOjXE,387.82000732421875,386.8399963378906,"{'negative': 216.80530000000005, 'neutral': 221.96269999999998, 'positive': 297.4582000000002}",2025-03-20T21:56:05.144400,57
TSLA,-5.262205707110383,PSAp6n4lMbphJcFq0MZr,233.2899932861328,221.0137939453125,"{'negative': 366.88849999999974, 'neutral': 434.78620000000046, 'positive': 186.43509999999992}",2025-04-08T21:55:52.438424,76
MSFT,9.951772310771819,0HoQcOf9iwTQ1ZkAKyfp,354.55999755859375,389.8450012207031,"{'negative': 302.63780000000025, 'neutral': 294.79060000000004, 'positive': 390.26070000000044}",2025-04-09T21:56:10.704633,77
NVO,4.0162939112813,ey6JMnbDnpaZXQ3Nii1m,62.619998931884766,65.13500213623047,"{'negative': 303.1710000000003, 'neutral': 620.3139999999997, 'positive': 230.7454}",2025-04-29T22:00:52.110830,90
NVDA,-1.9561614549921198,VWjWS9aZvlxiESDaMFv0,97.63999938964844,95.7300033569336,"{'negative': 322.1203000000003, 'neutral': 308.1768, 'positive': 320.58389999999986}",2025-04-08T21:56:24.926244,76
TSLA,-2.978261478650185,Nbj9YdKJb1IteVfvMAzu,361.6199951171875,350.8500061035156,"{'negative': 54.296299999999995, 'neutral': 57.0714, 'positive': 46.723}",2025-02-10T21:57:02.326372,11
TSLA,-0.4001139935552774,FcHSakhwNGTtPbRbbYrO,252.39999389648438,251.39010620117188,"{'negative': 384.70709999999985, 'neutral': 459.5968000000007, 'positive': 194.32729999999992}",2025-04-11T21:55:50.504103,79
TSLA,-3.316204078646464,7Aiwq400WSATM2yNPUiW,239.42999267578125,231.49000549316406,"{'negative': 360.22519999999975, 'neutral': 423.63810000000046, 'positive': 186.43509999999992}",2025-04-07T21:55:52.516973,75
MSFT,-0.02058909477110834,zxwIS3fFyryUQSHVQkv4,388.489990234375,388.4100036621094,"{'negative': 153.3947, 'neutral': 149.33470000000005, 'positive': 219.7216000000001}",2025-03-04T21:55:59.967638,41
MSFT,0.374046241769733,Fk3R6xlo6BZZvwpspC3u,409.0400085449219,410.57000732421875,"{'negative': 61.75139999999999, 'neutral': 67.91529999999999, 'positive': 83.58759999999997}",2025-02-13T21:56:16.449051,14
TSLA,1.0792463618949595,l4CE6LrbY5a2WV1Q9Uua,400.2799987792969,404.6000061035156,"{'negative': 12.1272, 'neutral': 13.329899999999997, 'positive': 9.4298}",2025-02-01T01:45:11.396913,2
NVO,-2.296566195250512,sdV1Wkg7AJRfZNzh8G3L,75.33000183105469,73.5999984741211,"{'negative': 206.26399999999998, 'neutral': 404.18160000000006, 'positive': 125.6712999999999}",2025-03-26T07:34:23.792996,63
NVO,-3.2027334828983505,JH2wU7wDOLSgupALoG9u,90.86000061035156,87.94999694824219,"{'negative': 146.2708, 'neutral': 288.3526999999997, 'positive': 82.93489999999997}",2025-03-06T21:56:14.332912,43
NVO,1.55896415283122,j8TMsROAkiX8ISN9DjR7,84.02999877929688,85.33999633789062,"{'negative': 1.9199000000000002, 'neutral': 10.968500000000002, 'positive': 4.1051}",2025-01-31T12:08:59.526196,1
TSLA,-5.6108933427615995,zzlXzyHsRBYRuFQ9vXYM,279.1000061035156,263.44000244140625,"{'negative': 216.80919999999998, 'neutral': 232.73299999999995, 'positive': 136.8606}",2025-03-06T21:55:37.447376,43
NVO,-1.225770475288636,HE0IxZ7uhGNizmP2epOl,70.16000366210938,69.30000305175781,"{'negative': 227.44560000000013, 'neutral': 425.74589999999995, 'positive': 132.9453999999999}",2025-03-28T21:56:14.298360,65
NVO,-0.21451590670953893,xnQoHmcK57hJDwQIeSM8,83.91000366210938,83.7300033569336,"{'negative': 59.36600000000001, 'neutral': 84.6597, 'positive': 22.2649}",2025-02-11T21:56:34.439002,12
AAPL,-2.0865065993993004,gnOotBDVjCDuOtIztEWC,196.97999572753906,192.8699951171875,"{'negative': 402.2594000000002, 'neutral': 398.8899000000004, 'positive': 340.23150000000015}",2025-04-21T21:56:00.460737,89
MSFT,-2.4840538636166127,w5oqZLcyJ0aycyVtB5DF,390.489990234375,380.7900085449219,"{'negative': 304.56300000000033, 'neutral': 299.45040000000006, 'positive': 401.73240000000055}",2025-04-10T21:55:59.399257,78
AAPL,-0.11867875555849898,aYBwI78aClsNqRj8tWVn,235.92999267578125,235.64999389648438,"{'negative': 173.0781, 'neutral': 199.63440000000014, 'positive': 180.47890000000012}",2025-03-05T21:56:14.085027,42
NVO,-2.1887628904905925,1BTJUqrtSRyhJKWCyx1R,71.7300033569336,70.16000366210938,"{'negative': 220.0520000000001, 'neutral': 418.7405, 'positive': 130.52069999999992}",2025-03-27T22:12:19.769326,64
TSLA,3.5022807884516642,LSciQWGerd2Ujs9k2nDR,278.3900146484375,288.1400146484375,"{'negative': 295.12710000000004, 'neutral': 355.78940000000017, 'positive': 163.64959999999994}",2025-03-26T07:33:39.373615,63
AAPL,-1.5113293229587363,lvaP13xEkJaukCx1JGSD,241.83999633789062,238.18499755859375,"{'negative': 163.50249999999994, 'neutral': 185.6559000000001, 'positive': 168.2437000000001}",2025-03-03T21:55:52.914380,40
AAPL,-2.7040126527384505,QBAba1rmN8XK0J2ITMUz,247.0399932861328,240.36000061035156,"{'negative': 144.0364, 'neutral': 166.21370000000005, 'positive': 153.62220000000002}",2025-02-27T09:41:17.294666,36
AAPL,-0.3815319804073541,Ma66UTuHkOdJL0BGjlBT,208.3699951171875,207.5749969482422,"{'negative': 424.4340000000003, 'neutral': 419.8585000000007, 'positive': 350.3210000000001}",2025-04-25T15:30:55.180478,90
AAPL,-2.658035311502189,p4HFbkyLidhNieiuc9MH,223.85000610351562,217.89999389648438,"{'negative': 290.99830000000014, 'neutral': 297.5994000000003, 'positive': 271.2140000000001}",2025-03-28T21:55:47.749017,65
NVDA,-0.031554730021705224,Z04CC68tJ9BklqaVOePj,110.93000030517578,110.8949966430664,"{'negative': 345.31640000000027, 'neutral': 329.8127000000001, 'positive': 341.3969}",2025-04-14T21:56:09.746580,82
NVO,1.6213686401728322,83BPwSeB1NppY80P0sS9,85.7300033569336,87.12000274658203,"{'negative': 34.799800000000005, 'neutral': 65.45429999999996, 'positive': 13.9806}",2025-02-06T21:56:09.233592,7
NVO,-2.3841916537238745,MaawEqgbHElDbZnfMBxC,66.05999755859375,64.48500061035156,"{'negative': 275.7738000000002, 'neutral': 531.7238, 'positive': 191.7821}",2025-04-15T21:56:19.313779,83
NVDA,1.9173399226130852,RSF7BT1ZsRQGlwE0NCqC,110.56999969482422,112.69000244140625,"{'negative': 187.84339999999995, 'neutral': 150.5606, 'positive': 220.9465999999999}",2025-03-08T00:16:44.234811,45
MSFT,-0.48716323826479313,xHPw8rduyproiVThCF56,410.5400085449219,408.5400085449219,"{'negative': 67.55389999999998, 'neutral': 73.39579999999997, 'positive': 90.92179999999996}",2025-02-14T21:56:15.628738,15
NVO,-2.3286326701542253,s4GyguDpRSf87Q1hdTwE,83.73999786376953,81.79000091552734,"{'negative': 67.69690000000003, 'neutral': 92.79090000000002, 'positive': 23.205000000000002}",2025-02-13T00:28:53.343629,14
AAPL,0.16361676053793925,rLrjwvnp2E8hMYH1fMbT,244.47000122070312,244.8699951171875,"{'negative': 108.30120000000004, 'neutral': 125.54520000000001, 'positive': 123.91050000000007}",2025-02-20T09:06:36.506450,29
NVO,0.0,vShUpDQqStbYzpOCAg8X,,,"{'negative': 92.18299999999999, 'neutral': 153.3496999999999, 'positive': 40.1121}",2025-02-19T11:39:42.226536,20
TSLA,0.0,QnCoKVH7gyQ4kdxU9LDG,,,"{'negative': 115.18600000000002, 'neutral': 119.96039999999995, 'positive': 85.72120000000004}",2025-02-19T11:47:21.075117,20
AAPL,-4.847957184759568,Nx91gMoQJJxjFM1ayKjC,239.07000732421875,227.47999572753906,"{'negative': 192.1612, 'neutral': 218.5831000000001, 'positive': 196.78400000000013}",2025-03-10T21:55:43.266743,47
TSLA,11.933580126800528,nxu8t4p4Ne3VrfoYOcQA,248.7100067138672,278.3900146484375,"{'negative': 292.56360000000006, 'neutral': 350.0418000000001, 'positive': 154.96549999999993}",2025-03-24T21:55:43.593134,61
NVDA,-2.933290147070109,895IkmMG8U97kan0DQCQ,104.48999786376953,101.42500305175781,"{'negative': 358.2212000000002, 'neutral': 360.5742000000001, 'positive': 348.77540000000005}",2025-04-17T22:06:04.038927,85
NVDA,-0.3164498274918403,jTWgnAhH8bU48bHobe4g,109.0199966430664,108.67500305175781,"{'negative': 409.1969000000003, 'neutral': 423.5032000000002, 'positive': 378.7994999999997}",2025-04-30T21:56:11.402673,90
TSLA,2.873295425445699,xkOXO0rxPcLzUiMZReow,389.1000061035156,400.2799987792969,"{'negative': 7.917900000000001, 'neutral': 5.373199999999999, 'positive': 3.8592999999999997}",2025-01-31T12:08:28.055207,1
NVO,-1.5393006525124826,w6dAK5h4JZZ0osqhTXVw,90.94999694824219,89.55000305175781,"{'negative': 120.90809999999999, 'neutral': 224.29249999999954, 'positive': 71.71889999999999}",2025-02-27T09:41:41.970491,36
NVO,5.302128677659349,sAwYc16RmL8vVXNmxEV0,83.73999786376953,88.18000030517578,"{'negative': 107.2597, 'neutral': 188.7220999999998, 'positive': 55.340100000000014}",2025-02-21T21:56:13.910201,30
NVO,5.081176883677121,DLtP0p65oTHCydT0mMj8,61.599998474121094,64.7300033569336,"{'negative': 254.2578000000001, 'neutral': 499.3069999999999, 'positive': 174.17059999999995}",2025-04-09T21:56:31.573737,77
TSLA,-2.9868208196581967,5q5OsdWTdDS0zt8WOZd0,248.08999633789062,240.67999267578125,"{'negative': 246.05039999999997, 'neutral': 288.64449999999994, 'positive': 140.6341}",2025-03-13T21:56:28.508059,50
NVO,-1.7878095822023123,c89KwkoiXI93JjZyEQf0,68.23999786376953,67.0199966430664,"{'negative': 243.64390000000012, 'neutral': 458.50380000000007, 'positive': 153.27049999999994}",2025-04-03T21:56:17.544899,71
MSFT,-2.2377538239285593,x5STYBa3MsZqZqFhv2GN,367.7799987792969,359.54998779296875,"{'negative': 340.10870000000034, 'neutral': 350.0849000000002, 'positive': 439.49880000000087}",2025-04-21T21:56:10.709292,89
NVDA,3.7656252569721644,NDFOxIlbM0qViNFSWGdc,120.1500015258789,124.67440032958984,"{'negative': 147.83859999999996, 'neutral': 132.8485999999999, 'positive': 189.77700000000002}",2025-02-28T21:56:03.225814,37
NVO,-1.1150645841830062,PZoaZlJSVXqJx3HwGMxs,78.83000183105469,77.95099639892578,"{'negative': 75.8787, 'neutral': 116.2126000000001, 'positive': 25.915}",2025-02-14T21:56:35.485338,15
AAPL,-0.6692185539787618,lZB3mZXpEWOK05isS486,237.58999633789062,236.0,"{'negative': 11.450700000000001, 'neutral': 10.960700000000001, 'positive': 13.9843}",2025-02-01T01:45:20.011554,2
MSFT,-1.4140745464967022,0uR5NvmKYaY7blPfD9nA,415.82000732421875,409.94000244140625,"{'negative': 40.228100000000005, 'neutral': 41.291799999999995, 'positive': 60.0672}",2025-02-07T21:55:46.167794,8
NVO,3.764222351687373,iuPppaze56aDBA6NLdAI,82.62000274658203,85.7300033569336,"{'negative': 27.4947, 'neutral': 58.95309999999996, 'positive': 10.3938}",2025-02-05T22:07:16.389204,6
NVO,-2.4887573195874095,XmuOF8z8WjAW5nC3mtq0,64.48999786376953,62.8849983215332,"{'negative': 280.36310000000026, 'neutral': 539.9391999999998, 'positive': 196.44700000000003}",2025-04-16T21:56:34.074951,84
TSLA,-8.477290750356829,BAcgKlJNfgmk6fby23Kj,330.5299987792969,302.510009765625,"{'negative': 165.0387, 'neutral': 167.40149999999994, 'positive': 115.17580000000002}",2025-02-25T21:55:38.481281,34
NVO,0.3317216071805752,DU8lZd4RCf7NOCdk2Cd3,90.58999633789062,90.8905029296875,"{'negative': 112.38829999999999, 'neutral': 206.98169999999968, 'positive': 64.58590000000002}",2025-02-25T21:56:09.857647,34
AAPL,4.2301270938064555,Y1ZJ8oDE5QsoOX35Fg7T,190.4199981689453,198.47500610351562,"{'negative': 361.1308000000002, 'neutral': 361.6495000000004, 'positive': 313.91090000000014}",2025-04-11T21:56:01.223063,79
TSLA,-0.07037804462742497,rJcqXt4Ie4llnIuM0Nc7,241.5500030517578,241.3800048828125,"{'negative': 408.75529999999986, 'neutral': 497.7762000000008, 'positive': 202.82839999999987}",2025-04-17T22:05:35.775666,85
AAPL,2.100788851507238,ZbU0RqIAuOCk2vNR6AaV,228.00999450683594,232.8000030517578,"{'negative': 22.880900000000004, 'neutral': 19.688299999999995, 'positive': 29.494700000000005}",2025-02-04T22:11:48.684379,5
TSLA,0.0,wtVqVOP3m9YoFXQOybFm,,,"{'negative': 456.1733, 'neutral': 608.4284000000002, 'positive': 219.15539999999984}",2025-05-06T15:34:10.075799,90
NVO,1.2996473594400155,DQlygpdYObYWIIuSFM1z,82.33000183105469,83.4000015258789,"{'negative': 100.1953, 'neutral': 172.05839999999986, 'positive': 46.770700000000005}",2025-02-20T09:07:00.297511,29
AAPL,0.5091878401668345,mrr7Porxf1Fp8aE6tVqe,210.13999938964844,211.2100067138672,"{'negative': 436.47340000000025, 'neutral': 435.0570000000007, 'positive': 358.8372}",2025-04-29T22:00:23.407509,90
TSLA,-3.2903318612024184,vEoszpB5Babgob5dwJD4,292.9800109863281,283.3399963378906,"{'negative': 187.47519999999997, 'neutral': 215.9297, 'positive': 128.95010000000002}",2025-03-03T21:55:43.821716,40
AAPL,-5.12509793214237,jlw3zJl7FXToHT4X3hAC,181.4600067138672,172.16000366210938,"{'negative': 340.64290000000005, 'neutral': 342.56400000000036, 'positive': 303.1969000000001}",2025-04-08T21:56:03.871382,76
TSLA,-4.650107435826759,WsH6o5Rq9S7kbjaBeSDG,354.3999938964844,337.9200134277344,"{'negative': 148.8495, 'neutral': 156.44849999999997, 'positive': 107.46510000000004}",2025-02-21T21:55:41.582413,30
